tweet_id,favorites,retweets,user_followers,user_favourites,date_time
825535076884762624,54064,18040,8310261,142725,2017-01-29 02:44:34+00:00
825147591692263424,18973,4752,8310261,142725,2017-01-28 01:04:51+00:00
825120256414846976,0,1330,8310991,142726,2017-01-27 23:16:13+00:00
825026590719483904,6568,1330,8310261,142725,2017-01-27 17:04:02+00:00
824796380199809024,0,5737,8310261,142725,2017-01-27 01:49:15+00:00
824775126675836928,15483,3677,8310261,142725,2017-01-27 00:24:48+00:00
824663926340194305,10452,1814,8310261,142725,2017-01-26 17:02:56+00:00
824325613288833024,12249,10937,8310261,142725,2017-01-25 18:38:36+00:00
824297048279236611,15620,4032,8310261,142725,2017-01-25 16:45:05+00:00
824025158776213504,4971,618,8310261,142725,2017-01-24 22:44:42+00:00
823939628516474880,11023,2830,8310261,142725,2017-01-24 17:04:50+00:00
823719002937630720,0,11716,8310261,142725,2017-01-24 02:28:08+00:00
823699002998870016,14446,2629,8310261,142725,2017-01-24 01:08:40+00:00
823581115634085888,13518,2752,8310261,142725,2017-01-23 17:20:14+00:00
823333489516937216,724,26,8310262,142725,2017-01-23 00:56:15+00:00
823322678127919110,16323,4206,8310992,142726,2017-01-23 00:13:17+00:00
823269594223824897,0,10341,8310262,142725,2017-01-22 20:42:21+00:00
822975315408461824,17945,3599,8310263,142725,2017-01-22 01:12:59+00:00
822872901745569793,137011,45391,8310263,142725,2017-01-21 18:26:02+00:00
822859134160621569,13763,2397,8310263,142725,2017-01-21 17:31:20+00:00
822647212903690241,0,6696,8310263,142725,2017-01-21 03:29:14+00:00
822610361945911296,15357,3089,8310263,142725,2017-01-21 01:02:48+00:00
822489057087389700,18861,6696,8310263,142725,2017-01-20 17:00:46+00:00
822462944365645825,29374,15138,8310263,142725,2017-01-20 15:17:01+00:00
822244816520155136,36350,10341,8310263,142725,2017-01-20 00:50:15+00:00
822163064745328640,0,5022,8310263,142725,2017-01-19 19:25:24+00:00
821886076407029760,11779,2432,8310263,142725,2017-01-19 01:04:45+00:00
821813639212650496,0,3504,8310262,142725,2017-01-18 20:16:54+00:00
821765923262631936,8742,1726,8310262,142725,2017-01-18 17:07:18+00:00
821522889702862852,8338,1849,8310262,142725,2017-01-18 01:01:34+00:00
821421320206483457,0,5854,8310262,142725,2017-01-17 18:17:58+00:00
821407182352777218,12239,4538,8310262,142725,2017-01-17 17:21:47+00:00
821153421864615936,264,10,8310262,142725,2017-01-17 00:33:26+00:00
821149554670182400,9028,2101,8310262,142725,2017-01-17 00:18:04+00:00
821107785811234820,9969,2231,8310262,142725,2017-01-16 21:32:06+00:00
821044531881721856,13157,2396,8310262,142725,2017-01-16 17:20:45+00:00
820837357901512704,0,7053,8310262,142725,2017-01-16 03:37:31+00:00
820749716845686786,32792,10355,8310262,142725,2017-01-15 21:49:15+00:00
820690176645140481,12685,3382,8310262,142725,2017-01-15 17:52:40+00:00
820494788566847489,0,592,8310262,142725,2017-01-15 04:56:16+00:00
820446719150292993,0,2694,8310262,142725,2017-01-15 01:45:15+00:00
820314633777061888,3470,592,8310262,142725,2017-01-14 17:00:24+00:00
820078625395449857,20614,6565,8310262,142725,2017-01-14 01:22:35+00:00
820013781606658049,0,1238,8310262,142725,2017-01-13 21:04:55+00:00
819952236453363712,5535,1238,8310262,142725,2017-01-13 17:00:21+00:00
819924195358416896,13408,5106,8310262,142725,2017-01-13 15:08:56+00:00
819711362133872643,13990,3257,8310263,142725,2017-01-13 01:03:12+00:00
819588359383371776,9988,2073,8310263,142725,2017-01-12 16:54:26+00:00
819347104292290561,7512,1261,8310263,142725,2017-01-12 00:55:47+00:00
819238181065359361,2377,427,8310263,142725,2017-01-11 17:42:57+00:00
819227688460238848,24041,7053,8310263,142725,2017-01-11 17:01:16+00:00
819015337530290176,0,38604,8310263,142725,2017-01-11 02:57:27+00:00
819015331746349057,0,19832,8310263,142725,2017-01-11 02:57:26+00:00
819006400881917954,47078,19832,8310263,142725,2017-01-11 02:21:57+00:00
819004803107983360,90393,38604,8310263,142725,2017-01-11 02:15:36+00:00
818646164899774465,0,22002,8310263,142725,2017-01-10 02:30:30+00:00
818627210458333184,23278,7904,8310263,142725,2017-01-10 01:15:10+00:00
818614493328580609,10250,2703,8310263,142725,2017-01-10 00:24:38+00:00
818588835076603904,0,6455,8310263,142725,2017-01-09 22:42:41+00:00
818536468981415936,11375,2597,8310993,142726,2017-01-09 19:14:36+00:00
818307523543449600,0,8521,8310263,142725,2017-01-09 04:04:51+00:00
818259473185828864,11479,2397,8310263,142725,2017-01-09 00:53:55+00:00
818145370475810820,12783,2707,8310263,142725,2017-01-08 17:20:31+00:00
817908911860748288,5051,837,8310263,142725,2017-01-08 01:40:55+00:00
817827839487737858,53922,28456,8310263,142725,2017-01-07 20:18:46+00:00
817777686764523521,11174,2833,8310263,142725,2017-01-07 16:59:28+00:00
817536400337801217,12280,3132,8310263,142725,2017-01-07 01:00:41+00:00
817502432452313088,0,3570,8310263,142725,2017-01-06 22:45:43+00:00
817423860136083457,35464,15553,8310263,142725,2017-01-06 17:33:29+00:00
817415592588222464,5846,1005,8310263,142725,2017-01-06 17:00:38+00:00
817181837579653120,0,8912,8310263,142725,2017-01-06 01:31:47+00:00
817171292965273600,9108,2124,8310263,142725,2017-01-06 00:49:53+00:00
817120970343411712,12710,2735,8310263,142725,2017-01-05 21:29:55+00:00
817056546584727552,8949,1727,8310263,142725,2017-01-05 17:13:55+00:00
816829038950027264,0,4956,8310263,142725,2017-01-05 02:09:53+00:00
816816676327063552,10451,2148,8310263,142725,2017-01-05 01:20:46+00:00
816697700272001025,10204,2302,8310263,142725,2017-01-04 17:27:59+00:00
816450570814898180,31863,8521,8310263,142725,2017-01-04 01:05:59+00:00
816336735214911488,8973,2048,8310263,142725,2017-01-03 17:33:39+00:00
816091915477250048,9312,2254,8310263,142725,2017-01-03 01:20:49+00:00
816062466425819140,0,1085,8310263,142725,2017-01-02 23:23:48+00:00
816014286006976512,0,5546,8310263,142725,2017-01-02 20:12:21+00:00
815990720817401858,5187,1085,8310263,142725,2017-01-02 18:38:42+00:00
815966073409433600,23367,8912,8310993,142726,2017-01-02 17:00:46+00:00
815745968457060357,0,4358,8310263,142725,2017-01-02 02:26:09+00:00
815736392542261248,10270,2384,8310263,142725,2017-01-02 01:48:06+00:00
815639385530101762,8579,1729,8310263,142725,2017-01-01 19:22:38+00:00
815390420867969024,10818,3998,8310263,142725,2017-01-01 02:53:20+00:00
814986499976527872,7984,1353,8310263,142725,2016-12-31 00:08:17+00:00
814638523311648768,11762,2850,8310263,142725,2016-12-30 01:05:33+00:00
814578408554463233,0,6130,8310263,142725,2016-12-29 21:06:41+00:00
814530161257443328,9022,1951,8310263,142725,2016-12-29 17:54:58+00:00
814153002265309185,30075,9144,8310263,142725,2016-12-28 16:56:16+00:00
813944609378369540,0,3357,8310263,142725,2016-12-28 03:08:11+00:00
813910438903693312,9712,1971,8310263,142725,2016-12-28 00:52:25+00:00
813812741911748608,38020,14722,8310263,142725,2016-12-27 18:24:12+00:00
813800681631023104,8709,1855,8310263,142725,2016-12-27 17:36:16+00:00
813217897535406080,19500,7687,8310263,142725,2016-12-26 03:00:30+00:00
813202720496779264,9620,1894,8310263,142725,2016-12-26 02:00:11+00:00
813187593374461952,20746,4604,8310263,142725,2016-12-26 01:00:05+00:00
813172488309972993,9722,2020,8310263,142725,2016-12-26 00:00:03+00:00
813157409116065792,8112,2329,8310263,142725,2016-12-25 23:00:08+00:00
813142292504645637,8837,2498,8310263,142725,2016-12-25 22:00:04+00:00
813130366689148928,4674,474,8310263,142725,2016-12-25 21:12:41+00:00
813127251579564032,12389,3295,8310263,142725,2016-12-25 21:00:18+00:00
813112105746448384,10765,2898,8310263,142725,2016-12-25 20:00:07+00:00
813096984823349248,10994,3806,8310263,142725,2016-12-25 19:00:02+00:00
813081950185472002,10326,2920,8310263,142725,2016-12-25 18:00:17+00:00
813066809284972545,8321,2055,8310263,142725,2016-12-25 17:00:08+00:00
813051746834595840,21904,7750,8310263,142725,2016-12-25 16:00:16+00:00
812781120811126785,7929,2019,8310263,142725,2016-12-24 22:04:54+00:00
812709060537683968,6930,1509,8310263,142725,2016-12-24 17:18:34+00:00
812503143955202048,6340,1296,8310263,142725,2016-12-24 03:40:19+00:00
812466873996607488,8335,2034,8310263,142725,2016-12-24 01:16:12+00:00
812372279581671427,14318,3869,8310263,142725,2016-12-23 19:00:19+00:00
811985624773361665,7588,1483,8310263,142725,2016-12-22 17:23:53+00:00
811744202451197953,7896,1682,8310263,142725,2016-12-22 01:24:33+00:00
811647686436880384,5850,784,8310263,142725,2016-12-21 19:01:02+00:00
811627233043480576,13356,3275,8310263,142725,2016-12-21 17:39:46+00:00
811386762094317568,21856,6735,8310263,142725,2016-12-21 01:44:13+00:00
810984652412424192,5587,1523,8310263,142725,2016-12-19 23:06:23+00:00
810896069567610880,9461,1871,8310263,142725,2016-12-19 17:14:23+00:00
810657578271330305,11482,2802,8310263,142725,2016-12-19 01:26:42+00:00
810284430598270976,36957,11980,8310263,142725,2016-12-18 00:43:57+00:00
810254108431155201,15361,3542,8310263,142725,2016-12-17 22:43:27+00:00
809920764300447744,16200,4150,8310263,142725,2016-12-17 00:38:52+00:00
809808892968534016,0,5163,8310263,142725,2016-12-16 17:14:20+00:00
809448704142938112,7268,1547,8310263,142725,2016-12-15 17:23:04+00:00
809220051211603969,20842,5917,8310263,142725,2016-12-15 02:14:29+00:00
809084759137812480,13834,3718,8310263,142725,2016-12-14 17:16:53+00:00
808838249661788160,10577,3225,8310263,142725,2016-12-14 00:57:20+00:00
808733504066486276,8290,2289,8310263,142725,2016-12-13 18:01:07+00:00
808501579447930884,11823,2749,8310263,142725,2016-12-13 02:39:32+00:00
808344865868283904,44552,22002,8310263,142725,2016-12-12 16:16:49+00:00
808134635716833280,0,6273,8310263,142725,2016-12-12 02:21:26+00:00
808106460588765185,9184,2337,8310263,142725,2016-12-12 00:29:28+00:00
808001312164028416,13167,3738,8310263,142725,2016-12-11 17:31:39+00:00
807621403335917568,15252,3858,8310263,142725,2016-12-10 16:22:02+00:00
807106840509214720,124201,58653,8310263,142725,2016-12-09 06:17:20+00:00
807059379405148160,0,7740,8310263,142725,2016-12-09 03:08:45+00:00
807010152071229440,13677,4067,8310263,142725,2016-12-08 23:53:08+00:00
806629075125202948,78463,36683,8310263,142725,2016-12-07 22:38:52+00:00
806620845233815552,0,5844,8310263,142725,2016-12-07 22:06:10+00:00
806576416489959424,5098,2054,8310263,142725,2016-12-07 19:09:37+00:00
806542213899489280,10711,2491,8310263,142725,2016-12-07 16:53:43+00:00
806242860592926720,0,12295,8310263,142725,2016-12-06 21:04:11+00:00
806219024703037440,6737,1256,8310263,142725,2016-12-06 19:29:28+00:00
805958939288408065,0,5668,8310263,142725,2016-12-06 02:15:59+00:00
805932879469572096,8663,2023,8310263,142725,2016-12-06 00:32:26+00:00
805826884734976000,6885,1930,8310263,142725,2016-12-05 17:31:15+00:00
805823200554876929,0,8490,8310263,142725,2016-12-05 17:16:37+00:00
805520635690676224,6020,1744,8310263,142725,2016-12-04 21:14:20+00:00
805487436403003392,9206,2678,8310263,142725,2016-12-04 19:02:24+00:00
805207613751304193,8169,1808,8310263,142725,2016-12-04 00:30:29+00:00
804738756058218496,14355,4058,8310263,142725,2016-12-02 17:27:25+00:00
804475857670639616,6418,2129,8310263,142725,2016-12-02 00:02:45+00:00
804413760345620481,0,3406,8310263,142725,2016-12-01 19:56:00+00:00
804026241225523202,46723,17073,8310263,142725,2016-11-30 18:16:08+00:00
803773340896923648,10527,2914,8310263,142725,2016-11-30 01:31:12+00:00
803692223237865472,0,7836,8310263,142725,2016-11-29 20:08:52+00:00
803638050916102144,11488,4361,8310263,142725,2016-11-29 16:33:36+00:00
803380650405482500,8124,1963,8310263,142725,2016-11-28 23:30:47+00:00
803321560782307329,0,5621,8310263,142725,2016-11-28 19:35:59+00:00
803276597545603072,10509,2601,8310263,142725,2016-11-28 16:37:19+00:00
802952499103731712,9452,2118,8310263,142725,2016-11-27 19:09:28+00:00
802624713319034886,0,3079,8310263,142725,2016-11-26 21:26:58+00:00
802600418706604034,7452,1554,8310263,142725,2016-11-26 19:50:26+00:00
802572683846291456,9373,2655,8310263,142725,2016-11-26 18:00:13+00:00
802323869084381190,16987,6162,8310263,142725,2016-11-26 01:31:31+00:00
802265048156610565,6922,1440,8310263,142725,2016-11-25 21:37:47+00:00
802239329049477120,9500,2761,8310263,142725,2016-11-25 19:55:35+00:00
802185808107208704,0,281,8310263,142725,2016-11-25 16:22:55+00:00
801958328846974976,8101,1802,8310263,142725,2016-11-25 01:18:59+00:00
801854953262350336,1851,249,8310263,142725,2016-11-24 18:28:13+00:00
801538201127157760,8586,2182,8310263,142725,2016-11-23 21:29:33+00:00
801285448605831168,6343,870,8310263,142725,2016-11-23 04:45:12+00:00
801167903437357056,25696,6273,8310263,142725,2016-11-22 20:58:07+00:00
801127390143516673,0,4183,8310263,142725,2016-11-22 18:17:08+00:00
801115127852503040,8464,2219,8310263,142725,2016-11-22 17:28:25+00:00
800859414831898624,720,101,8310263,142725,2016-11-22 00:32:18+00:00
800855607700029440,0,1702,8310263,142725,2016-11-22 00:17:10+00:00
800751577355128832,11043,2944,8310263,142725,2016-11-21 17:23:47+00:00
800513324630806528,13758,3171,8310263,142725,2016-11-21 01:37:04+00:00
800459316964663297,9949,2282,8310263,142725,2016-11-20 22:02:27+00:00
800443802682937345,0,4559,8310263,142725,2016-11-20 21:00:48+00:00
800388270626521089,11696,2967,8310263,142725,2016-11-20 17:20:08+00:00
800188575492947969,0,4183,8310263,142725,2016-11-20 04:06:37+00:00
800141422401830912,16059,2694,8310263,142725,2016-11-20 00:59:15+00:00
800018252395122689,29787,13925,8310263,142725,2016-11-19 16:49:49+00:00
799774291445383169,0,4952,8310263,142725,2016-11-19 00:40:24+00:00
799757965289017345,8797,2286,8310263,142725,2016-11-18 23:35:32+00:00
799422933579902976,8448,2038,8310263,142725,2016-11-18 01:24:14+00:00
799308762079035393,0,5801,8310263,142725,2016-11-17 17:50:33+00:00
799297110730567681,10374,2923,8310263,142725,2016-11-17 17:04:16+00:00
799063482566066176,8465,2613,8310263,142725,2016-11-17 01:35:54+00:00
798933969379225600,13753,4742,8310263,142725,2016-11-16 17:01:16+00:00
798925684722855936,7819,1513,8310263,142725,2016-11-16 16:28:21+00:00
798705661114773508,0,6999,8310263,142725,2016-11-16 01:54:03+00:00
798701998996647937,0,8230,8310263,142725,2016-11-16 01:39:30+00:00
798697898615730177,0,6866,8310263,142725,2016-11-16 01:23:12+00:00
798694562394996736,0,5247,8310263,142725,2016-11-16 01:09:57+00:00
798686750113755136,0,2461,8310263,142725,2016-11-16 00:38:54+00:00
798682547630837760,0,4980,8310263,142725,2016-11-16 00:22:12+00:00
798673117451325440,0,5875,8310263,142725,2016-11-15 23:44:44+00:00
798665375516884993,0,4120,8310263,142725,2016-11-15 23:13:58+00:00
798644042770751489,0,1963,8310263,142725,2016-11-15 21:49:12+00:00
798628517273620480,0,2085,8310263,142725,2016-11-15 20:47:30+00:00
798585098161549313,0,6036,8310263,142725,2016-11-15 17:54:59+00:00
798576900688019456,0,6180,8310263,142725,2016-11-15 17:22:24+00:00
798340744599797760,0,3552,8310263,142725,2016-11-15 01:44:00+00:00
798209839306514432,10897,2709,8310263,142725,2016-11-14 17:03:50+00:00
797971864723324932,12205,3304,8310263,142725,2016-11-14 01:18:12+00:00
797545162159308800,15226,5138,8310263,142725,2016-11-12 21:02:38+00:00
797236660651966464,20936,7002,8310263,142725,2016-11-12 00:36:46+00:00
797165961484890113,237,28,8310263,142725,2016-11-11 19:55:50+00:00
796904159865868288,0,9418,8310263,142725,2016-11-11 02:35:32+00:00
796865951799083009,8052,2020,8310263,142725,2016-11-11 00:03:42+00:00
796759840936919040,12422,3237,8310263,142725,2016-11-10 17:02:03+00:00
796563435802726400,0,7704,8310263,142725,2016-11-10 04:01:37+00:00
796484825502875648,7956,1863,8310263,142725,2016-11-09 22:49:15+00:00
796387464403357696,11537,4395,8310263,142725,2016-11-09 16:22:22+00:00
796177847564038144,0,15121,8310263,142725,2016-11-09 02:29:25+00:00
796149749086875649,33891,15121,8310263,142725,2016-11-09 00:37:46+00:00
796125600683540480,5193,1904,8310263,142725,2016-11-08 23:01:49+00:00
796116448414461957,9570,2558,8310263,142725,2016-11-08 22:25:27+00:00
796080075804475393,8875,2457,8310263,142725,2016-11-08 20:00:55+00:00
796031486298386433,11345,3926,8310263,142725,2016-11-08 16:47:50+00:00
795464331001561088,52186,25080,8310263,142725,2016-11-07 03:14:10+00:00
795400264262053889,10581,3051,8310263,142725,2016-11-06 22:59:35+00:00
795076730285391872,16998,5737,8310263,142725,2016-11-06 01:33:58+00:00
794983741416415232,0,3566,8310263,142725,2016-11-05 19:24:28+00:00
794926597468000259,10780,2437,8310263,142725,2016-11-05 15:37:24+00:00
794355576146903043,0,10890,8310263,142725,2016-11-04 01:48:22+00:00
794332329137291264,10051,2814,8310263,142725,2016-11-04 00:15:59+00:00
794205286408003585,9651,3506,8310263,142725,2016-11-03 15:51:10+00:00
793962221541933056,17628,5163,8310263,142725,2016-11-02 23:45:19+00:00
793845145112371200,9670,1975,8310263,142725,2016-11-02 16:00:06+00:00
793614319594401792,0,3305,8310263,142725,2016-11-02 00:42:53+00:00
793601777308463104,8373,1718,8310263,142725,2016-11-01 23:53:02+00:00
793500921481273345,11211,2516,8310263,142725,2016-11-01 17:12:16+00:00
793286476301799424,25804,9710,8310263,142725,2016-11-01 03:00:09+00:00
793271401113350145,9100,2520,8310263,142725,2016-11-01 02:00:14+00:00
793256262322548741,20970,8822,8310263,142725,2016-11-01 01:00:05+00:00
793241302385262592,11035,3471,8310263,142725,2016-11-01 00:00:38+00:00
793226087023144960,10329,3037,8310263,142725,2016-10-31 23:00:11+00:00
793210959003287553,9373,2962,8310263,142725,2016-10-31 22:00:04+00:00
793195938047070209,16042,5950,8310263,142725,2016-10-31 21:00:23+00:00
793180763617361921,7279,2112,8310263,142725,2016-10-31 20:00:05+00:00
793165685325201412,9877,2941,8310263,142725,2016-10-31 19:00:10+00:00
793150605191548928,6488,1801,8310263,142725,2016-10-31 18:00:14+00:00
793135492858580992,6781,2624,8310263,142725,2016-10-31 17:00:11+00:00
793120401413079041,13319,4135,8310263,142725,2016-10-31 16:00:13+00:00
792913359805018113,15040,4213,8310263,142725,2016-10-31 02:17:31+00:00
792883833364439040,11854,4513,8310263,142725,2016-10-31 00:20:11+00:00
792773781206999040,7710,1777,8310263,142725,2016-10-30 17:02:53+00:00
792394556390137856,14092,4530,8310263,142725,2016-10-29 15:55:58+00:00
792050063153438720,7518,1914,8310263,142725,2016-10-28 17:07:05+00:00
791821351946420224,0,22271,8310263,142725,2016-10-28 01:58:16+00:00
791784077045166082,0,10161,8310263,142725,2016-10-27 23:30:09+00:00
791780927877898241,0,4024,8310263,142725,2016-10-27 23:17:38+00:00
791774931465953280,47333,23473,8310263,142725,2016-10-27 22:53:48+00:00
791672322847637504,12312,3305,8310993,142726,2016-10-27 16:06:04+00:00
791406955684368384,13758,4358,8310263,142725,2016-10-26 22:31:36+00:00
791312159183634433,9206,2678,8310263,142725,2016-10-26 16:14:55+00:00
791026214425268224,0,4341,8310263,142725,2016-10-25 21:18:40+00:00
790987426131050500,10345,2247,8310263,142725,2016-10-25 18:44:32+00:00
790946055508652032,17452,4956,8310263,142725,2016-10-25 16:00:09+00:00
790723298204217344,0,2447,8310263,142725,2016-10-25 01:14:59+00:00
790698755171364864,8592,2027,8310263,142725,2016-10-24 23:37:28+00:00
790581949425475584,21671,7582,8310263,142725,2016-10-24 15:53:19+00:00
790337589677002753,8195,1977,8310263,142725,2016-10-23 23:42:19+00:00
790277117346975746,13163,3357,8310263,142725,2016-10-23 19:42:02+00:00
790227638568808452,0,3774,8310263,142725,2016-10-23 16:25:25+00:00
789986466051088384,9687,2447,8310263,142725,2016-10-23 00:27:05+00:00
789960241177853952,0,4356,8310263,142725,2016-10-22 22:42:52+00:00
789903600034189313,10872,4363,8310263,142725,2016-10-22 18:57:48+00:00
789628658055020548,7869,1877,8310263,142725,2016-10-22 00:45:17+00:00
789599242079838210,7086,2030,8310263,142725,2016-10-21 22:48:24+00:00
789530877013393408,12339,3566,8310263,142725,2016-10-21 18:16:44+00:00
789314372632018944,9043,2415,8310263,142725,2016-10-21 03:56:25+00:00
789280767834746880,0,5221,8310263,142725,2016-10-21 01:42:53+00:00
789268448748703744,9545,2746,8310263,142725,2016-10-21 00:53:56+00:00
789137962068021249,10166,2955,8310263,142725,2016-10-20 16:15:26+00:00
788908386943430656,28721,13123,8310993,142726,2016-10-20 01:03:11+00:00
788765914992902144,28722,10890,8310263,142725,2016-10-19 15:37:03+00:00
788552643979468800,0,7613,8310263,142725,2016-10-19 01:29:35+00:00
788412144018661376,16316,5563,8310263,142725,2016-10-18 16:11:17+00:00
788178268662984705,7569,2218,8310263,142725,2016-10-18 00:41:57+00:00
788150585577050112,6422,1367,8310263,142725,2016-10-17 22:51:57+00:00
788070120937619456,0,3616,8310263,142725,2016-10-17 17:32:13+00:00
788039637453406209,6436,1393,8310263,142725,2016-10-17 15:31:05+00:00
787810552592695296,9085,3236,8310263,142725,2016-10-17 00:20:47+00:00
787717603741622272,10717,2933,8310263,142725,2016-10-16 18:11:26+00:00
787397959788929025,11373,2994,8310263,142725,2016-10-15 21:01:17+00:00
787322443945877504,8154,1843,8310263,142725,2016-10-15 16:01:13+00:00
787111942498508800,0,7102,8310263,142725,2016-10-15 02:04:45+00:00
786963064373534720,27855,8399,8310263,142725,2016-10-14 16:13:10+00:00
786729988674449408,0,2539,8310263,142725,2016-10-14 00:47:00+00:00
786709082849828864,19072,6436,8310263,142725,2016-10-13 23:23:56+00:00
786664955043049472,11139,2691,8310263,142725,2016-10-13 20:28:35+00:00
786595970293370880,9852,3284,8310263,142725,2016-10-13 15:54:28+00:00
786363235746385920,11412,3694,8310263,142725,2016-10-13 00:29:39+00:00
786286427768250368,8337,3013,8310263,142725,2016-10-12 19:24:27+00:00
786233965241827333,16000,5022,8310263,142725,2016-10-12 15:55:59+00:00
786051337297522688,1493,160,8310263,142725,2016-10-12 03:50:17+00:00
786036967502913536,0,7433,8310263,142725,2016-10-12 02:53:11+00:00
785927819176054784,11912,3342,8310263,142725,2016-10-11 19:39:28+00:00
785872687017132033,6999,1922,8310263,142725,2016-10-11 16:00:24+00:00
785639753186217984,8187,2343,8310263,142725,2016-10-11 00:34:48+00:00
785533386513321988,9532,2099,8310263,142725,2016-10-10 17:32:08+00:00
785515384317313025,6384,1334,8310263,142725,2016-10-10 16:20:36+00:00
785264754247995392,7590,1718,8310263,142725,2016-10-09 23:44:41+00:00
785170936622350336,12611,5100,8310263,142725,2016-10-09 17:31:53+00:00
784826020293709826,10588,3406,8310263,142725,2016-10-08 18:41:19+00:00
784517518371221505,9368,2665,8310263,142725,2016-10-07 22:15:26+00:00
784431430411685888,5956,1349,8310263,142725,2016-10-07 16:33:21+00:00
784183165795655680,21036,8490,8310263,142725,2016-10-07 00:06:50+00:00
784057939640352768,31193,11716,8310263,142725,2016-10-06 15:49:14+00:00
783839966405230592,31384,11341,8310263,142725,2016-10-06 01:23:05+00:00
783821107061198850,7685,2060,8310263,142725,2016-10-06 00:08:09+00:00
783695101801398276,10924,3378,8310263,142725,2016-10-05 15:47:27+00:00
783466772167098368,8838,2361,8310263,142725,2016-10-05 00:40:09+00:00
783391753726550016,17631,5781,8310263,142725,2016-10-04 19:42:03+00:00
783347506784731136,0,5882,8310263,142725,2016-10-04 16:46:14+00:00
783334639985389568,30498,12295,8310263,142725,2016-10-04 15:55:06+00:00
783085703974514689,8516,2332,8310263,142725,2016-10-03 23:25:55+00:00
782969140009107456,25210,7740,8310263,142725,2016-10-03 15:42:44+00:00
782747134529531904,7805,1473,8310263,142725,2016-10-03 01:00:34+00:00
782722598790725632,18036,5668,8310263,142725,2016-10-02 23:23:04+00:00
782598640137187329,8134,1977,8310263,142725,2016-10-02 15:10:30+00:00
782305867769217024,17389,5854,8310263,142725,2016-10-01 19:47:08+00:00
782021823840026624,0,6517,8310263,142725,2016-10-01 00:58:26+00:00
781955203444699136,11618,3534,8310263,142725,2016-09-30 20:33:43+00:00
781661882474196992,10913,2850,8310263,142725,2016-09-30 01:08:10+00:00
781655249211752448,4178,1179,8310263,142725,2016-09-30 00:41:48+00:00
781524693396357120,21666,5844,8310263,142725,2016-09-29 16:03:01+00:00
781308096455073793,7448,2679,8310263,142725,2016-09-29 01:42:20+00:00
781251288990355457,8806,2195,8310263,142725,2016-09-28 21:56:36+00:00
781163403222056960,10217,2870,8310263,142725,2016-09-28 16:07:23+00:00
780931614150983680,22562,7704,8310263,142725,2016-09-28 00:46:20+00:00
780858289093574656,7507,2108,8310263,142725,2016-09-27 19:54:58+00:00
780800785462489090,5733,1370,8310263,142725,2016-09-27 16:06:28+00:00
780601303617732608,12638,3504,8310264,142725,2016-09-27 02:53:48+00:00
780543529827336192,6576,1820,8310264,142725,2016-09-26 23:04:13+00:00
780496263422808064,0,3880,8310264,142725,2016-09-26 19:56:24+00:00
780476555013349377,0,121,8310264,142725,2016-09-26 18:38:05+00:00
780459368902959104,5518,1125,8310264,142725,2016-09-26 17:29:48+00:00
780192070812196864,9072,2347,8310264,142725,2016-09-25 23:47:39+00:00
780092040432480260,0,2419,8310264,142725,2016-09-25 17:10:10+00:00
780074436359819264,12752,5223,8310264,142725,2016-09-25 16:00:13+00:00
779834332596887552,19768,7433,8310264,142725,2016-09-25 00:06:08+00:00
779377524342161408,9201,3262,8310264,142725,2016-09-23 17:50:56+00:00
779124354206535695,0,19294,8310264,142725,2016-09-23 01:04:56+00:00
779056095788752897,15421,4749,8310264,142725,2016-09-22 20:33:42+00:00
778990705243029504,20857,7575,8310264,142725,2016-09-22 16:13:51+00:00
778774459159379968,0,10413,8310264,142725,2016-09-22 01:54:34+00:00
778764940568104960,900,383,8310264,142725,2016-09-22 01:16:45+00:00
778748913645780993,7188,1379,8310264,142725,2016-09-22 00:13:04+00:00
778650543019483137,6010,1580,8310264,142725,2016-09-21 17:42:10+00:00
778624900596654080,4829,1059,8310264,142725,2016-09-21 16:00:17+00:00
778408200802557953,14238,4545,8310264,142725,2016-09-21 01:39:11+00:00
778396591732486144,0,12833,8310264,142725,2016-09-21 00:53:04+00:00
778383385161035776,6097,1154,8310264,142725,2016-09-21 00:00:35+00:00
778286810187399168,10845,3455,8310264,142725,2016-09-20 17:36:50+00:00
778039087836069888,8847,2762,8310264,142725,2016-09-20 01:12:28+00:00
778027034220126208,6834,1701,8310264,142725,2016-09-20 00:24:34+00:00
777953400541634568,0,3713,8310264,142725,2016-09-19 19:31:59+00:00
777885040357281792,6630,1712,8310264,142725,2016-09-19 15:00:20+00:00
777684233540206592,11697,3079,8310264,142725,2016-09-19 01:42:24+00:00
777641927919427584,0,4432,8310264,142725,2016-09-18 22:54:18+00:00
777621514455814149,9133,2610,8310264,142725,2016-09-18 21:33:11+00:00
777189768882946048,14900,4504,8310264,142725,2016-09-17 16:57:35+00:00
776819012571455488,0,14345,8310264,142725,2016-09-16 16:24:19+00:00
776813020089548800,5081,1275,8310264,142725,2016-09-16 16:00:31+00:00
776477788987613185,9214,2909,8310264,142725,2016-09-15 17:48:25+00:00
776249906839351296,0,9586,8310264,142725,2016-09-15 02:42:54+00:00
776218204058357768,31207,16679,8310264,142725,2016-09-15 00:36:55+00:00
776201521193218049,10007,2637,8310264,142725,2016-09-14 23:30:38+00:00
776113305656188928,12230,4559,8310264,142725,2016-09-14 17:40:06+00:00
776088319444877312,1913,158,8310264,142725,2016-09-14 16:00:49+00:00
